date,city,pm25
2019-07-19,Paris,12.481159687042236
2019-07-20,Paris,9.118055502573648
2019-07-21,Paris,11.501388708750406
2019-07-22,Paris,13.954166412353516
2019-07-23,Paris,18.64722220102946
2019-07-24,Paris,24.21388880411784
2019-07-25,Paris,13.838889122009277
2019-07-26,Paris,5.622817436854045
2019-07-27,Paris,9.0
2019-07-28,Paris,10.76527770360311
2019-07-29,Paris,9.430555502573648
2019-07-30,Paris,7.854166825612386
2019-07-31,Paris,10.337499936421713
2019-08-01,Paris,8.830555438995361
2019-08-02,Paris,12.711666425069174
2019-08-03,Paris,11.583333333333334
2019-08-04,Paris,10.023611227671305
2019-08-05,Paris,8.909722328186035
2019-08-06,Paris,9.39027770360311
2019-08-07,Paris,11.723611195882162
2019-08-08,Paris,11.704166571299234
2019-08-09,Paris,9.883333365122477
2019-08-10,Paris,10.733333587646484
2019-08-11,Paris,8.662120978037516
2019-08-12,Paris,7.798611164093018
2019-08-13,Paris,8.277777671813965
2019-08-14,Paris,6.7180555661519366
2019-08-15,Paris,9.281944433848063
2019-08-16,Paris,8.265277544657389
2019-08-17,Paris,7.227777719497681
2019-08-18,Paris,9.8125
2019-08-19,Paris,10.052777608235678
2019-08-20,Paris,10.666666666666666
2019-08-21,Paris,12.09583314259847
2019-08-22,Paris,12.979166984558105
2019-08-23,Paris,15.034722328186035
2019-08-24,Paris,17.57777754465739
2019-08-25,Paris,16.688889185587566
2019-08-26,Paris,16.998611132303875
2019-08-27,Paris,15.104166984558105
2019-08-28,Paris,9.236111005147299
2019-08-29,Paris,9.868055502573648
2019-08-30,Paris,10.684722264607748
2019-08-31,Paris,6.495833237965901
2019-09-01,Paris,8.263888835906982
2019-09-02,Paris,9.85694440205892
2019-09-03,Paris,11.58055559794108
2019-09-04,Paris,7.925000031789144
2019-09-05,Paris,10.30138874053955
2019-09-06,Paris,7.505555629730225
2019-09-07,Paris,6.681944529215495
2019-09-08,Paris,11.754166603088379
2019-09-09,Paris,6.99999984105428
2019-09-10,Paris,10.18181848526001
2019-09-11,Paris,7.24999984105428
2019-09-12,Paris,8.861111164093018
2019-09-13,Paris,11.244444211324057
2019-09-14,Paris,13.94444465637207
2019-09-15,Paris,11.638888994852701
2019-09-16,Paris,10.348611036936441
2019-09-17,Paris,9.527777830759684
2019-09-18,Paris,8.89305559794108
2019-09-19,Paris,8.624999841054281
2019-09-20,Paris,13.668055216471354
2019-09-21,Paris,10.85972229639689
