date,city,country,location,aqi,pm25,aqi_method,source_dataset,raw_row_count
2015-09-27,Bengaluru,India,"Bengaluru, India",154.0,,provided,India AQI Bulletins,1
2015-09-27,Delhi,India,"Delhi, India",227.0,,provided,India AQI Bulletins,1
2015-09-27,Mumbai,India,"Mumbai, India",75.0,,provided,India AQI Bulletins,1
2015-09-28,Bengaluru,India,"Bengaluru, India",91.0,,provided,India AQI Bulletins,1
2015-09-28,Delhi,India,"Delhi, India",206.0,,provided,India AQI Bulletins,1
2015-09-28,Mumbai,India,"Mumbai, India",88.0,,provided,India AQI Bulletins,1
2015-09-29,Bengaluru,India,"Bengaluru, India",109.0,,provided,India AQI Bulletins,1
2015-09-29,Delhi,India,"Delhi, India",237.0,,provided,India AQI Bulletins,1
2015-09-29,Mumbai,India,"Mumbai, India",125.0,,provided,India AQI Bulletins,1
2015-09-30,Bengaluru,India,"Bengaluru, India",105.0,,provided,India AQI Bulletins,1
2015-09-30,Delhi,India,"Delhi, India",175.0,,provided,India AQI Bulletins,1
2015-09-30,Mumbai,India,"Mumbai, India",136.0,,provided,India AQI Bulletins,1
2015-10-01,Bengaluru,India,"Bengaluru, India",86.0,,provided,India AQI Bulletins,1
2015-10-01,Delhi,India,"Delhi, India",251.0,,provided,India AQI Bulletins,1
2015-10-01,Mumbai,India,"Mumbai, India",159.0,,provided,India AQI Bulletins,1
2015-10-02,Bengaluru,India,"Bengaluru, India",108.0,,provided,India AQI Bulletins,1
2015-10-02,Delhi,India,"Delhi, India",282.0,,provided,India AQI Bulletins,1
2015-10-02,Mumbai,India,"Mumbai, India",133.0,,provided,India AQI Bulletins,1
2015-10-03,Bengaluru,India,"Bengaluru, India",95.0,,provided,India AQI Bulletins,1
2015-10-03,Delhi,India,"Delhi, India",194.0,,provided,India AQI Bulletins,1
2015-10-03,Mumbai,India,"Mumbai, India",77.0,,provided,India AQI Bulletins,1
2015-10-04,Bengaluru,India,"Bengaluru, India",71.0,,provided,India AQI Bulletins,1
2015-10-04,Delhi,India,"Delhi, India",201.0,,provided,India AQI Bulletins,1
2015-10-04,Mumbai,India,"Mumbai, India",75.0,,provided,India AQI Bulletins,1
2015-10-05,Bengaluru,India,"Bengaluru, India",111.0,,provided,India AQI Bulletins,1
2015-10-05,Delhi,India,"Delhi, India",211.0,,provided,India AQI Bulletins,1
2015-10-05,Mumbai,India,"Mumbai, India",86.0,,provided,India AQI Bulletins,1
2015-10-06,Bengaluru,India,"Bengaluru, India",172.0,,provided,India AQI Bulletins,1
2015-10-06,Delhi,India,"Delhi, India",276.0,,provided,India AQI Bulletins,1
2015-10-06,Mumbai,India,"Mumbai, India",135.0,,provided,India AQI Bulletins,1
2015-10-07,Bengaluru,India,"Bengaluru, India",115.0,,provided,India AQI Bulletins,1
2015-10-07,Delhi,India,"Delhi, India",267.0,,provided,India AQI Bulletins,1
2015-10-07,Mumbai,India,"Mumbai, India",189.0,,provided,India AQI Bulletins,1
2015-10-08,Bengaluru,India,"Bengaluru, India",51.0,,provided,India AQI Bulletins,1
2015-10-08,Delhi,India,"Delhi, India",337.0,,provided,India AQI Bulletins,1
2015-10-08,Mumbai,India,"Mumbai, India",203.0,,provided,India AQI Bulletins,1
2015-10-09,Bengaluru,India,"Bengaluru, India",87.0,,provided,India AQI Bulletins,1
2015-10-09,Delhi,India,"Delhi, India",254.0,,provided,India AQI Bulletins,1
2015-10-09,Mumbai,India,"Mumbai, India",102.0,,provided,India AQI Bulletins,1
2015-10-10,Bengaluru,India,"Bengaluru, India",159.0,,provided,India AQI Bulletins,1
2015-10-10,Delhi,India,"Delhi, India",81.0,,provided,India AQI Bulletins,1
2015-10-10,Mumbai,India,"Mumbai, India",73.0,,provided,India AQI Bulletins,1
2015-10-11,Delhi,India,"Delhi, India",221.0,,provided,India AQI Bulletins,1
2015-10-11,Mumbai,India,"Mumbai, India",75.0,,provided,India AQI Bulletins,1
2015-10-12,Bengaluru,India,"Bengaluru, India",39.0,,provided,India AQI Bulletins,1
2015-10-12,Delhi,India,"Delhi, India",224.0,,provided,India AQI Bulletins,1
2015-10-12,Mumbai,India,"Mumbai, India",78.0,,provided,India AQI Bulletins,1
2015-10-13,Bengaluru,India,"Bengaluru, India",55.0,,provided,India AQI Bulletins,1
2015-10-13,Delhi,India,"Delhi, India",236.0,,provided,India AQI Bulletins,1
2015-10-13,Mumbai,India,"Mumbai, India",118.0,,provided,India AQI Bulletins,1
2015-10-14,Bengaluru,India,"Bengaluru, India",139.0,,provided,India AQI Bulletins,1
2015-10-14,Delhi,India,"Delhi, India",207.0,,provided,India AQI Bulletins,1
2015-10-14,Mumbai,India,"Mumbai, India",146.0,,provided,India AQI Bulletins,1
2015-10-15,Bengaluru,India,"Bengaluru, India",136.0,,provided,India AQI Bulletins,1
2015-10-15,Delhi,India,"Delhi, India",272.0,,provided,India AQI Bulletins,1
2015-10-15,Mumbai,India,"Mumbai, India",205.0,,provided,India AQI Bulletins,1
2015-10-16,Bengaluru,India,"Bengaluru, India",90.0,,provided,India AQI Bulletins,1
2015-10-16,Delhi,India,"Delhi, India",310.0,,provided,India AQI Bulletins,1
2015-10-16,Mumbai,India,"Mumbai, India",196.0,,provided,India AQI Bulletins,1
2015-10-17,Bengaluru,India,"Bengaluru, India",72.0,,provided,India AQI Bulletins,1
2015-10-17,Delhi,India,"Delhi, India",168.0,,provided,India AQI Bulletins,1
2015-10-17,Mumbai,India,"Mumbai, India",182.0,,provided,India AQI Bulletins,1
2015-10-18,Bengaluru,India,"Bengaluru, India",129.0,,provided,India AQI Bulletins,1
2015-10-18,Delhi,India,"Delhi, India",304.0,,provided,India AQI Bulletins,1
2015-10-18,Mumbai,India,"Mumbai, India",190.0,,provided,India AQI Bulletins,1
2015-10-19,Bengaluru,India,"Bengaluru, India",104.0,,provided,India AQI Bulletins,1
2015-10-19,Delhi,India,"Delhi, India",323.0,,provided,India AQI Bulletins,1
2015-10-19,Mumbai,India,"Mumbai, India",162.0,,provided,India AQI Bulletins,1
2015-10-20,Bengaluru,India,"Bengaluru, India",127.0,,provided,India AQI Bulletins,1
2015-10-20,Delhi,India,"Delhi, India",331.0,,provided,India AQI Bulletins,1
2015-10-20,Mumbai,India,"Mumbai, India",189.0,,provided,India AQI Bulletins,1
2015-10-21,Bengaluru,India,"Bengaluru, India",82.0,,provided,India AQI Bulletins,1
2015-10-21,Delhi,India,"Delhi, India",318.0,,provided,India AQI Bulletins,1
2015-10-21,Mumbai,India,"Mumbai, India",226.0,,provided,India AQI Bulletins,1
2015-10-23,Bengaluru,India,"Bengaluru, India",109.0,,provided,India AQI Bulletins,1
2015-10-23,Delhi,India,"Delhi, India",292.0,,provided,India AQI Bulletins,1
2015-10-23,Mumbai,India,"Mumbai, India",209.0,,provided,India AQI Bulletins,1
2015-10-24,Bengaluru,India,"Bengaluru, India",129.0,,provided,India AQI Bulletins,1
2015-10-24,Delhi,India,"Delhi, India",376.0,,provided,India AQI Bulletins,1
2015-10-24,Mumbai,India,"Mumbai, India",81.0,,provided,India AQI Bulletins,1
2015-10-25,Bengaluru,India,"Bengaluru, India",97.0,,provided,India AQI Bulletins,1
2015-10-25,Delhi,India,"Delhi, India",310.0,,provided,India AQI Bulletins,1
2015-10-25,Mumbai,India,"Mumbai, India",119.0,,provided,India AQI Bulletins,1
2015-10-26,Bengaluru,India,"Bengaluru, India",74.0,,provided,India AQI Bulletins,1
2015-10-26,Delhi,India,"Delhi, India",211.0,,provided,India AQI Bulletins,1
2015-10-26,Mumbai,India,"Mumbai, India",99.0,,provided,India AQI Bulletins,1
2015-10-27,Bengaluru,India,"Bengaluru, India",78.0,,provided,India AQI Bulletins,1
2015-10-27,Delhi,India,"Delhi, India",270.0,,provided,India AQI Bulletins,1
2015-10-27,Mumbai,India,"Mumbai, India",97.0,,provided,India AQI Bulletins,1
2015-10-28,Bengaluru,India,"Bengaluru, India",101.0,,provided,India AQI Bulletins,1
2015-10-28,Delhi,India,"Delhi, India",267.0,,provided,India AQI Bulletins,1
2015-10-28,Mumbai,India,"Mumbai, India",94.0,,provided,India AQI Bulletins,1
2015-10-29,Bengaluru,India,"Bengaluru, India",75.0,,provided,India AQI Bulletins,1
2015-10-29,Delhi,India,"Delhi, India",254.0,,provided,India AQI Bulletins,1
2015-10-29,Mumbai,India,"Mumbai, India",115.0,,provided,India AQI Bulletins,1
2015-10-30,Mumbai,India,"Mumbai, India",94.0,,provided,India AQI Bulletins,1
2015-10-31,Bengaluru,India,"Bengaluru, India",47.0,,provided,India AQI Bulletins,1
2015-10-31,Delhi,India,"Delhi, India",394.0,,provided,India AQI Bulletins,1
2015-10-31,Mumbai,India,"Mumbai, India",102.0,,provided,India AQI Bulletins,1
2015-11-01,Bengaluru,India,"Bengaluru, India",48.0,,provided,India AQI Bulletins,1
2015-11-01,Delhi,India,"Delhi, India",405.0,,provided,India AQI Bulletins,1
2015-11-01,Mumbai,India,"Mumbai, India",176.0,,provided,India AQI Bulletins,1
2015-11-02,Bengaluru,India,"Bengaluru, India",84.0,,provided,India AQI Bulletins,1
2015-11-02,Delhi,India,"Delhi, India",377.0,,provided,India AQI Bulletins,1
2015-11-02,Mumbai,India,"Mumbai, India",78.0,,provided,India AQI Bulletins,1
2015-11-03,Bengaluru,India,"Bengaluru, India",44.0,,provided,India AQI Bulletins,1
2015-11-03,Delhi,India,"Delhi, India",373.0,,provided,India AQI Bulletins,1
2015-11-03,Mumbai,India,"Mumbai, India",63.0,,provided,India AQI Bulletins,1
2015-11-04,Bengaluru,India,"Bengaluru, India",69.0,,provided,India AQI Bulletins,1
2015-11-04,Delhi,India,"Delhi, India",421.0,,provided,India AQI Bulletins,1
2015-11-04,Mumbai,India,"Mumbai, India",80.0,,provided,India AQI Bulletins,1
2015-11-05,Bengaluru,India,"Bengaluru, India",47.0,,provided,India AQI Bulletins,1
2015-11-05,Delhi,India,"Delhi, India",323.0,,provided,India AQI Bulletins,1
2015-11-05,Mumbai,India,"Mumbai, India",126.0,,provided,India AQI Bulletins,1
2015-11-06,Bengaluru,India,"Bengaluru, India",68.0,,provided,India AQI Bulletins,1
2015-11-06,Delhi,India,"Delhi, India",272.0,,provided,India AQI Bulletins,1
2015-11-06,Mumbai,India,"Mumbai, India",111.0,,provided,India AQI Bulletins,1
2015-11-07,Bengaluru,India,"Bengaluru, India",45.0,,provided,India AQI Bulletins,1
2015-11-07,Delhi,India,"Delhi, India",435.0,,provided,India AQI Bulletins,1
2015-11-07,Mumbai,India,"Mumbai, India",65.0,,provided,India AQI Bulletins,1
2015-11-08,Bengaluru,India,"Bengaluru, India",57.0,,provided,India AQI Bulletins,1
2015-11-08,Delhi,India,"Delhi, India",389.0,,provided,India AQI Bulletins,1
2015-11-08,Mumbai,India,"Mumbai, India",78.0,,provided,India AQI Bulletins,1
2015-11-09,Bengaluru,India,"Bengaluru, India",72.0,,provided,India AQI Bulletins,1
2015-11-09,Delhi,India,"Delhi, India",323.0,,provided,India AQI Bulletins,1
2015-11-09,Mumbai,India,"Mumbai, India",115.0,,provided,India AQI Bulletins,1
2015-11-10,Bengaluru,India,"Bengaluru, India",41.0,,provided,India AQI Bulletins,1
2015-11-10,Delhi,India,"Delhi, India",353.0,,provided,India AQI Bulletins,1
2015-11-10,Mumbai,India,"Mumbai, India",133.0,,provided,India AQI Bulletins,1
2015-11-11,Bengaluru,India,"Bengaluru, India",56.0,,provided,India AQI Bulletins,1
2015-11-11,Delhi,India,"Delhi, India",343.0,,provided,India AQI Bulletins,1
2015-11-11,Mumbai,India,"Mumbai, India",177.0,,provided,India AQI Bulletins,1
2015-11-12,Bengaluru,India,"Bengaluru, India",124.0,,provided,India AQI Bulletins,1
2015-11-12,Delhi,India,"Delhi, India",360.0,,provided,India AQI Bulletins,1
2015-11-12,Mumbai,India,"Mumbai, India",172.0,,provided,India AQI Bulletins,1
2015-11-13,Bengaluru,India,"Bengaluru, India",70.0,,provided,India AQI Bulletins,1
2015-11-13,Delhi,India,"Delhi, India",388.0,,provided,India AQI Bulletins,1
2015-11-13,Mumbai,India,"Mumbai, India",179.0,,provided,India AQI Bulletins,1
2015-11-14,Bengaluru,India,"Bengaluru, India",55.0,,provided,India AQI Bulletins,1
2015-11-14,Delhi,India,"Delhi, India",377.0,,provided,India AQI Bulletins,1
2015-11-14,Mumbai,India,"Mumbai, India",157.0,,provided,India AQI Bulletins,1
2015-11-15,Bengaluru,India,"Bengaluru, India",71.0,,provided,India AQI Bulletins,1
2015-11-15,Delhi,India,"Delhi, India",356.0,,provided,India AQI Bulletins,1
2015-11-16,Bengaluru,India,"Bengaluru, India",79.0,,provided,India AQI Bulletins,1
2015-11-16,Delhi,India,"Delhi, India",337.0,,provided,India AQI Bulletins,1
2015-11-16,Mumbai,India,"Mumbai, India",118.0,,provided,India AQI Bulletins,1
2015-11-17,Bengaluru,India,"Bengaluru, India",57.0,,provided,India AQI Bulletins,1
2015-11-17,Delhi,India,"Delhi, India",263.0,,provided,India AQI Bulletins,1
2015-11-17,Mumbai,India,"Mumbai, India",119.0,,provided,India AQI Bulletins,1
2015-11-18,Delhi,India,"Delhi, India",322.0,,provided,India AQI Bulletins,1
2015-11-18,Mumbai,India,"Mumbai, India",112.0,,provided,India AQI Bulletins,1
2015-11-19,Bengaluru,India,"Bengaluru, India",51.0,,provided,India AQI Bulletins,1
2015-11-19,Delhi,India,"Delhi, India",371.0,,provided,India AQI Bulletins,1
2015-11-21,Bengaluru,India,"Bengaluru, India",53.0,,provided,India AQI Bulletins,1
2015-11-21,Delhi,India,"Delhi, India",402.0,,provided,India AQI Bulletins,1
2015-11-22,Delhi,India,"Delhi, India",410.0,,provided,India AQI Bulletins,1
2015-11-23,Bengaluru,India,"Bengaluru, India",58.0,,provided,India AQI Bulletins,1
2015-11-23,Delhi,India,"Delhi, India",420.0,,provided,India AQI Bulletins,1
2015-11-24,Bengaluru,India,"Bengaluru, India",48.0,,provided,India AQI Bulletins,1
2015-11-24,Delhi,India,"Delhi, India",348.0,,provided,India AQI Bulletins,1
2015-11-24,Mumbai,India,"Mumbai, India",73.0,,provided,India AQI Bulletins,1
2015-11-25,Bengaluru,India,"Bengaluru, India",58.0,,provided,India AQI Bulletins,1
2015-11-25,Delhi,India,"Delhi, India",314.0,,provided,India AQI Bulletins,1
2015-11-25,Mumbai,India,"Mumbai, India",89.0,,provided,India AQI Bulletins,1
2015-11-26,Bengaluru,India,"Bengaluru, India",73.0,,provided,India AQI Bulletins,1
2015-11-26,Delhi,India,"Delhi, India",331.0,,provided,India AQI Bulletins,1
2015-11-27,Bengaluru,India,"Bengaluru, India",64.0,,provided,India AQI Bulletins,1
2015-11-27,Delhi,India,"Delhi, India",317.0,,provided,India AQI Bulletins,1
2015-11-27,Mumbai,India,"Mumbai, India",168.0,,provided,India AQI Bulletins,1
2015-11-28,Bengaluru,India,"Bengaluru, India",89.0,,provided,India AQI Bulletins,1
2015-11-28,Delhi,India,"Delhi, India",342.0,,provided,India AQI Bulletins,1
2015-11-28,Mumbai,India,"Mumbai, India",101.0,,provided,India AQI Bulletins,1
2015-11-29,Delhi,India,"Delhi, India",303.0,,provided,India AQI Bulletins,1
2015-11-30,Bengaluru,India,"Bengaluru, India",31.0,,provided,India AQI Bulletins,1
2015-11-30,Delhi,India,"Delhi, India",408.0,,provided,India AQI Bulletins,1
2015-11-30,Mumbai,India,"Mumbai, India",133.0,,provided,India AQI Bulletins,1
2015-12-01,Bengaluru,India,"Bengaluru, India",73.0,,provided,India AQI Bulletins,1
2015-12-01,Delhi,India,"Delhi, India",356.0,,provided,India AQI Bulletins,1
2015-12-01,Mumbai,India,"Mumbai, India",122.0,,provided,India AQI Bulletins,1
2015-12-02,Bengaluru,India,"Bengaluru, India",59.0,,provided,India AQI Bulletins,1
2015-12-02,Delhi,India,"Delhi, India",332.0,,provided,India AQI Bulletins,1
2015-12-02,Mumbai,India,"Mumbai, India",137.0,,provided,India AQI Bulletins,1
2015-12-03,Bengaluru,India,"Bengaluru, India",45.0,,provided,India AQI Bulletins,1
2015-12-03,Delhi,India,"Delhi, India",331.0,,provided,India AQI Bulletins,1
2015-12-03,Mumbai,India,"Mumbai, India",135.0,,provided,India AQI Bulletins,1
2015-12-04,Bengaluru,India,"Bengaluru, India",59.0,,provided,India AQI Bulletins,1
2015-12-04,Delhi,India,"Delhi, India",321.0,,provided,India AQI Bulletins,1
2015-12-04,Mumbai,India,"Mumbai, India",126.0,,provided,India AQI Bulletins,1
2015-12-05,Bengaluru,India,"Bengaluru, India",49.0,,provided,India AQI Bulletins,1
2015-12-05,Delhi,India,"Delhi, India",364.0,,provided,India AQI Bulletins,1
2015-12-05,Mumbai,India,"Mumbai, India",111.0,,provided,India AQI Bulletins,1
2015-12-06,Bengaluru,India,"Bengaluru, India",53.0,,provided,India AQI Bulletins,1
2015-12-06,Delhi,India,"Delhi, India",271.0,,provided,India AQI Bulletins,1
2015-12-07,Bengaluru,India,"Bengaluru, India",68.0,,provided,India AQI Bulletins,1
2015-12-07,Delhi,India,"Delhi, India",390.0,,provided,India AQI Bulletins,1
2015-12-07,Mumbai,India,"Mumbai, India",112.0,,provided,India AQI Bulletins,1
2015-12-08,Bengaluru,India,"Bengaluru, India",92.0,,provided,India AQI Bulletins,1
2015-12-08,Delhi,India,"Delhi, India",383.0,,provided,India AQI Bulletins,1
2015-12-08,Mumbai,India,"Mumbai, India",109.0,,provided,India AQI Bulletins,1
2015-12-09,Bengaluru,India,"Bengaluru, India",84.0,,provided,India AQI Bulletins,1
2015-12-09,Delhi,India,"Delhi, India",382.0,,provided,India AQI Bulletins,1
2015-12-09,Mumbai,India,"Mumbai, India",160.0,,provided,India AQI Bulletins,1
2015-12-10,Bengaluru,India,"Bengaluru, India",77.0,,provided,India AQI Bulletins,1
2015-12-10,Delhi,India,"Delhi, India",350.0,,provided,India AQI Bulletins,1
2015-12-10,Mumbai,India,"Mumbai, India",118.0,,provided,India AQI Bulletins,1
2015-12-11,Bengaluru,India,"Bengaluru, India",72.0,,provided,India AQI Bulletins,1
2015-12-11,Delhi,India,"Delhi, India",352.0,,provided,India AQI Bulletins,1
2015-12-12,Bengaluru,India,"Bengaluru, India",94.0,,provided,India AQI Bulletins,1
2015-12-12,Delhi,India,"Delhi, India",323.0,,provided,India AQI Bulletins,1
2015-12-12,Mumbai,India,"Mumbai, India",127.0,,provided,India AQI Bulletins,1
2015-12-13,Bengaluru,India,"Bengaluru, India",147.0,,provided,India AQI Bulletins,1
2015-12-13,Delhi,India,"Delhi, India",281.0,,provided,India AQI Bulletins,1
2015-12-14,Bengaluru,India,"Bengaluru, India",79.0,,provided,India AQI Bulletins,1
2015-12-14,Delhi,India,"Delhi, India",206.0,,provided,India AQI Bulletins,1
2015-12-14,Mumbai,India,"Mumbai, India",118.0,,provided,India AQI Bulletins,1
2015-12-15,Bengaluru,India,"Bengaluru, India",90.0,,provided,India AQI Bulletins,1
2015-12-15,Delhi,India,"Delhi, India",208.0,,provided,India AQI Bulletins,1
2015-12-15,Mumbai,India,"Mumbai, India",137.0,,provided,India AQI Bulletins,1
2015-12-16,Bengaluru,India,"Bengaluru, India",92.0,,provided,India AQI Bulletins,1
2015-12-16,Delhi,India,"Delhi, India",254.0,,provided,India AQI Bulletins,1
2015-12-16,Mumbai,India,"Mumbai, India",165.0,,provided,India AQI Bulletins,1
2015-12-17,Bengaluru,India,"Bengaluru, India",84.0,,provided,India AQI Bulletins,1
2015-12-17,Delhi,India,"Delhi, India",300.0,,provided,India AQI Bulletins,1
2015-12-17,Mumbai,India,"Mumbai, India",112.0,,provided,India AQI Bulletins,1
2015-12-18,Bengaluru,India,"Bengaluru, India",85.0,,provided,India AQI Bulletins,1
2015-12-18,Delhi,India,"Delhi, India",293.0,,provided,India AQI Bulletins,1
2015-12-18,Mumbai,India,"Mumbai, India",114.0,,provided,India AQI Bulletins,1
2015-12-19,Bengaluru,India,"Bengaluru, India",92.0,,provided,India AQI Bulletins,1
2015-12-19,Delhi,India,"Delhi, India",257.0,,provided,India AQI Bulletins,1
2015-12-19,Mumbai,India,"Mumbai, India",156.0,,provided,India AQI Bulletins,1
2015-12-20,Bengaluru,India,"Bengaluru, India",88.0,,provided,India AQI Bulletins,1
2015-12-20,Delhi,India,"Delhi, India",330.0,,provided,India AQI Bulletins,1
2015-12-20,Mumbai,India,"Mumbai, India",211.0,,provided,India AQI Bulletins,1
2015-12-21,Bengaluru,India,"Bengaluru, India",85.0,,provided,India AQI Bulletins,1
2015-12-21,Delhi,India,"Delhi, India",281.0,,provided,India AQI Bulletins,1
2015-12-21,Mumbai,India,"Mumbai, India",144.0,,provided,India AQI Bulletins,1
2015-12-22,Bengaluru,India,"Bengaluru, India",120.0,,provided,India AQI Bulletins,1
2015-12-22,Delhi,India,"Delhi, India",316.0,,provided,India AQI Bulletins,1
2015-12-22,Mumbai,India,"Mumbai, India",91.0,,provided,India AQI Bulletins,1
2015-12-23,Bengaluru,India,"Bengaluru, India",80.0,,provided,India AQI Bulletins,1
2015-12-23,Delhi,India,"Delhi, India",374.0,,provided,India AQI Bulletins,1
2015-12-23,Mumbai,India,"Mumbai, India",126.0,,provided,India AQI Bulletins,1
2015-12-24,Bengaluru,India,"Bengaluru, India",112.0,,provided,India AQI Bulletins,1
2015-12-24,Delhi,India,"Delhi, India",178.0,,provided,India AQI Bulletins,1
2015-12-24,Mumbai,India,"Mumbai, India",112.0,,provided,India AQI Bulletins,1
2015-12-25,Bengaluru,India,"Bengaluru, India",114.0,,provided,India AQI Bulletins,1
2015-12-25,Delhi,India,"Delhi, India",166.0,,provided,India AQI Bulletins,1
2015-12-25,Mumbai,India,"Mumbai, India",102.0,,provided,India AQI Bulletins,1
2015-12-26,Bengaluru,India,"Bengaluru, India",101.0,,provided,India AQI Bulletins,1
2015-12-26,Delhi,India,"Delhi, India",140.0,,provided,India AQI Bulletins,1
2015-12-26,Mumbai,India,"Mumbai, India",105.0,,provided,India AQI Bulletins,1
2015-12-27,Bengaluru,India,"Bengaluru, India",122.0,,provided,India AQI Bulletins,1
2015-12-27,Delhi,India,"Delhi, India",327.0,,provided,India AQI Bulletins,1
2015-12-28,Bengaluru,India,"Bengaluru, India",156.0,,provided,India AQI Bulletins,1
